Test,Test#,Pattern,Wafer,Site,Pin,Device,Value,Unit,P/F,Time,TS Time,Print To Data Log
"IILIO_IC33TPD_PDOFF",16300002,"",0,1,"EXT_ARB_EN",17,-0.014,"uA","P",0.0161817,***,""
"IOZH_OC3350BT",16310001,"",0,1,"CNA",17,0,"uA","P",0.0166001,***,""
"IOZL_OC3350BT",16320001,"",0,1,"CNA",17,-0.001,"uA","P",0.0164662,***,""
"Shrt2_Pwr_VDDA",243,"",0,1,"VDDA",17,-0.557274,"uA","P",0.0331475,***,""
"Shrt2_Pwr_VDD",10243,"",0,1,"VDD",17,0.706153,"uA","P",0.0297378,***,""
"Shrt2_Pwr_VDDS",20243,"",0,1,"VDDS",17,-0.78553,"uA","P",0.0308958,***,""
"Shrt2_Pwr_VDDA2",30243,"",0,1,"VDDA2",17,-0.194015,"uA","P",0.0308662,***,""
"Shrt2_Pwr_VDDA1",40243,"",0,1,"VDDA1",17,0.302279,"uA","P",0.00382205,***,""
"OpensShorts_T",2025,"",0,2,"@",18,1,"","P",0.0174044,***,""
"OpensShorts_VDD33COM_Pins",12026,"",0,2,"@",18,1,"","P",0.0078754,***,""
"OpensShorts_VDD33COM_Pins",12027,"",0,2,"@",18,1,"","P",0.0078754,***,""
"Shrt_Pwr_VDDA",33,"",0,2,"VDDA",18,0.13077,"uA","P",0.0164485,***,""
"Shrt_Pwr_VDD",10033,"",0,2,"VDD",18,0.524745,"uA","P",0.0297564,***,""
"Shrt_Pwr_VDDS",20033,"",0,2,"VDDS",18,0.041305,"uA","P",0.0308702,***,""
"Shrt_Pwr_VDDA2",30033,"",0,2,"VDDA2",18,0.000974,"uA","P",0.0308252,***,""
"Shrt_Pwr_VDDA1",40033,"",0,2,"VDDA1",18,0.330645,"uA","P",0.00381938,***,""
"Shrt_Pwr",14000001,"",0,2,"VDDP",18,1.023,"uA","P",0.00332307,***,""
"Open_Pwr",14010001,"",0,2,"VDDP",18,-9.46698,"mA","P",0.0032937,***,""
"Open_Pwr_t_VDD",49,"",0,2,"VDD",18,-4.99418,"mA","P",0.0129514,***,""
"Open_Pwr_t_VDDA",47,"",0,2,"VDDA",18,-5.00113,"mA","P",0.0129514,***,""
"Open_Pwr_t_VDDA1",46,"",0,2,"VDDA1",18,-4.99326,"mA","P",0.0129514,***,""
"Open_Pwr_t_VDDA2",48,"",0,2,"VDDA2",18,-4.99628,"mA","P",0.0129514,***,""
"Open_Pwr_t_VDDS",50,"",0,2,"VDDS",18,-4.99349,"mA","P",0.0129514,***,""
"Func_MPB_Membist",122,"",0,2,"@",18,1,"","P",0.0140441,***,""
"Func_MPB_F751744_path_delay",131,"",0,2,"@",18,1,"","P",0.0132141,***,""
"Func_MPB_F751744_scan16_0_DPM",10131,"",0,2,"@",18,1,"","P",0.017417,***,""
"Func_MPB_F751744_scan16_1_DPM",20131,"",0,2,"@",18,1,"","P",0.0173407,***,""
"Func_MPB_F751744_scan16_2_DPM",30131,"",0,2,"@",18,1,"","P",0.017296,***,""
"Func_MPB_F751744_scan16_3_DPM",40131,"",0,2,"@",18,1,"","P",0.01731,***,""
"Func_MPB_F751744_scan16_4_DPM",50131,"",0,2,"@",18,1,"","P",0.0172886,***,""
"Func_MPB_F751744_scan16_5_DPM",60131,"",0,2,"@",18,1,"","P",0.0173275,***,""
"Func_MPB_F751744_scan16_6_DPM",70131,"",0,2,"@",18,1,"","P",0.0173152,***,""
"Func_MPB_F751744_scan16_7_DPM",80131,"",0,2,"@",18,1,"","P",0.0173146,***,""
"Func_MPB_F751744_scan16_8_DPM",90131,"",0,2,"@",18,1,"","P",0.0173207,***,""
"Func_MPB_F751744_scan16_9_DPM",100131,"",0,2,"@",18,1,"","P",0.0173353,***,""
"Func_MPB_F751744_scan16_10_DPM",110131,"",0,2,"@",18,1,"","P",0.017303,***,""
"Func_MPB_F751744_scan16_11_DPM",120131,"",0,2,"@",18,1,"","P",0.0139423,***,""
"Func_MPB_PCIe_LB_I82_DPM",43000001,"",0,2,"@",18,1,"","P",0.0795103,***,""
"Iddq_Boxlo_Pre_100ns_T",167,"",0,2,"VDDA",18,81.3023,"uA","P",0.0303895,***,""
"Iddq_Boxlo_Pre_100ns_T",10167,"",0,2,"VDD",18,5.37036,"uA","P",0.0308527,***,""
"Iddq_Boxlo_Pre_100ns_T",20167,"",0,2,"VDDS",18,0.027576,"uA","P",0.0514201,***,""
"Iddq_Boxlo_Pre_100ns_T",30167,"",0,2,"VDDA2",18,92.1738,"uA","P",0.142858,***,""
"Iddq_Boxlo_Pre_100ns_T",40167,"",0,2,"VDDA",18,71.504,"uA","P",0.0309176,***,""
"Iddq_Boxlo_Pre_100ns_T",50167,"",0,2,"VDD",18,4.8149,"uA","P",0.0308287,***,""
"Iddq_Boxlo_Pre_100ns_T",60167,"",0,2,"VDDS",18,0.091514,"uA","P",0.0513973,***,""
"Iddq_Boxlo_Pre_100ns_T",70167,"",0,2,"VDDA2",18,95.7121,"uA","P",0.0514115,***,""
"Iddq_Boxlo_Pre_100ns_T",80167,"",0,2,"VDDA",18,98.4593,"uA","P",0.0309298,***,""
"Iddq_Boxlo_Pre_100ns_T",90167,"",0,2,"VDD",18,4.64944,"uA","P",0.0308905,***,""
"Iddq_Boxlo_Pre_100ns_T",100167,"",0,2,"VDDS",18,0.070724,"uA","P",0.0514903,***,""
"Iddq_Boxlo_Pre_100ns_T",110167,"",0,2,"VDDA2",18,92.6062,"uA","P",0.0514721,***,""
"Func_MPB_Membist",187,"",0,2,"@",18,1,"","P",0.0128016,***,""
"Func_MPB_PCIe_LB_I82_DPM",23000001,"",0,2,"@",18,1,"","P",0.0285752,***,""
"Func_MPB_F751744_path_delay",200,"",0,2,"@",18,1,"","P",0.0148054,***,""
"Func_MPB_F751744_scan16_0_DPM",10200,"",0,2,"@",18,1,"","P",0.0183223,***,""
"Func_MPB_F751744_scan16_1_DPM",20200,"",0,2,"@",18,1,"","P",0.0182338,***,""
"Func_MPB_F751744_scan16_2_DPM",30200,"",0,2,"@",18,1,"","P",0.018238,***,""
"Func_MPB_F751744_scan16_3_DPM",40200,"",0,2,"@",18,1,"","P",0.0182179,***,""
"Func_MPB_F751744_scan16_4_DPM",50200,"",0,2,"@",18,1,"","P",0.018158,***,""
"Func_MPB_F751744_scan16_5_DPM",60200,"",0,2,"@",18,1,"","P",0.0182058,***,""
"Func_MPB_F751744_scan16_6_DPM",70200,"",0,2,"@",18,1,"","P",0.0181455,***,""
"Func_MPB_F751744_scan16_7_DPM",80200,"",0,2,"@",18,1,"","P",0.0181535,***,""
"Func_MPB_F751744_scan16_8_DPM",90200,"",0,2,"@",18,1,"","P",0.0181611,***,""
"Func_MPB_F751744_scan16_9_DPM",100200,"",0,2,"@",18,1,"","P",0.0182092,***,""
"Func_MPB_F751744_scan16_10_DPM",110200,"",0,2,"@",18,1,"","P",0.0181407,***,""
"Func_MPB_F751744_scan16_11_DPM",120200,"",0,2,"@",18,1,"","P",0.0148243,***,""
"Extlb_MPB_PCIe_PHY_ELB_DPM",45000001,"",0,2,"@",18,1,"","P",0.0236422,***,""
"Extlb_MPB_PCIe_PHY_ELB_DPM",45020001,"",0,2,"@",18,1,"","P",0.0173473,***,""
"Func_MPB_PCIe_PHYILB_DPM",44000001,"",0,2,"@",18,1,"","P",0.0158393,***,""
"Func_MPB_PCIe_PHYILB_DPM",44020001,"",0,2,"@",18,1,"","P",0.0156961,***,""
"PHYPCIe_VR1_T",18015001,"",0,2,"@",18,1.20388,"V","P",0.00846057,***,""
"PHYPCIe_VR1_T",18035001,"",0,2,"@",18,1.20522,"V","P",0.00594455,***,""
"ZTXP1_VDDMin",19000001,"",0,2,"TXP",18,793.395,"mV","P",0.0304079,***,""
"ZTXN1_VDDMin",19010001,"",0,2,"TXN",18,805.625,"mV","P",0.0304079,***,""
"ZTXP1_Delta",19020001,"",0,2,"TXP",18,263.292,"mV","P",0.0304079,***,""
"ZTXN1_Delta",19030001,"",0,2,"TXN",18,289.003,"mV","P",0.0304079,***,""
"ZTXP2_VDDMin",19040001,"",0,2,"TXP",18,530.249,"mV","P",0.0304079,***,""
"ZTXN2_VDDMin",19050001,"",0,2,"TXN",18,549.419,"mV","P",0.0304079,***,""
"ZTXP2_Delta",19060001,"",0,2,"TXP",18,50.488,"mV","P",0.0304079,***,""
"ZTXN2_Delta",19070001,"",0,2,"TXN",18,70.227,"mV","P",0.0304079,***,""
"Calc_TX_Zon_VDDMin",19085007,"",0,2,"TXP",18,47.595,"Ohm","P",0.0304079,***,""
"Calc_TX_Zon_VDDMin",19085008,"",0,2,"TXN",18,47.4982,"Ohm","P",0.0304079,***,""
"Calc_TX_Zon_VDDMin",19085009,"",0,2,"TXP+TXN",18,95.0932,"Ohm","P",0.0304079,***,""
"ZTXP1_VDDMax",83000001,"",0,2,"TXP",18,1125.26,"V","P",0.030003,***,""
"ZTXN1_VDDMax",83010001,"",0,2,"TXN",18,1137.43,"V","P",0.030003,***,""
"ZTXP1_Delta",83020001,"",0,2,"TXP",18,617.225,"mV","P",0.030003,***,""
"ZTXN1_Delta",83030001,"",0,2,"TXN",18,643.107,"mV","P",0.030003,***,""
"ZTXP2_VDDMax",83040001,"",0,2,"TXP",18,871.781,"mV","P",0.030003,***,""
"ZTXN2_VDDMax",83050001,"",0,2,"TXN",18,891.008,"mV","P",0.030003,***,""
"ZTXP2_Delta",83060001,"",0,2,"TXP",18,361.019,"mV","P",0.030003,***,""
"ZTXN2_Delta",83070001,"",0,2,"TXN",18,393.784,"mV","P",0.030003,***,""
"Calc_TX_Zon_VDDMax",83085007,"",0,2,"TXP",18,50.9681,"Ohm","P",0.030003,***,""
"Calc_TX_Zon_VDDMax",83085008,"",0,2,"TXN",18,49.5745,"Ohm","P",0.030003,***,""
"Calc_TX_Zon_VDDMax",83085009,"",0,2,"TXP+TXN",18,100.543,"Ohm","P",0.030003,***,""
"RXP_Zon_VDDMin",22000001,"",0,2,"RXP",18,5.00591,"mA","P",0.0156165,***,""
"RXN_Zon_VDDMin",22010001,"",0,2,"RXN",18,5.21364,"mA","P",0.0156165,***,""
"RXP_Zon_Delta",22020001,"",0,2,"RXP",18,1.94534,"mA","P",0.0156165,***,""
"RXN_Zon_Delta",22030001,"",0,2,"RXN",18,2.03138,"mA","P",0.0156165,***,""
"Calc_ZRX_on_VDDMin",22045007,"",0,2,"RXP",18,49.0104,"Ohm","P",0.0156165,***,""
"Calc_ZRX_on_VDDMin",22045008,"",0,2,"RXN",18,47.1363,"Ohm","P",0.0156165,***,""
"Calc_ZRX_on_VDDMin",22045009,"",0,2,"RXP+RXN",18,96.1467,"Ohm","P",0.0156165,***,""
"RXP_Zoff_VDDMin",22050001,"",0,2,"RXP",18,-2.461,"uA","P",0.0164561,***,""
"RXN_Zoff_VDDMin",22060001,"",0,2,"RXN",18,-3.131,"uA","P",0.0164561,***,""
"Calc_ZRX_off_VDDMin",22075003,"",0,2,"RXP",18,81.2678,"KOhm","P",0.0164561,***,""
"Calc_ZRX_off_VDDMin",22075004,"",0,2,"RXN",18,63.8774,"KOhm","P",0.0164561,***,""
"RXP_Zon_VDDMax",84000001,"",0,2,"RXP",18,5.0556,"mA","P",0.0140855,***,""
"RXN_Zon_VDDMax",84010001,"",0,2,"RXN",18,5.26831,"mA","P",0.0140855,***,""
"RXP_Zon_Delta",84020001,"",0,2,"RXP",18,1.95313,"mA","P",0.0140855,***,""
"RXN_Zon_Delta",84030001,"",0,2,"RXN",18,2.04017,"mA","P",0.0140855,***,""
"Calc_ZRX_on_VDDMax",84045007,"",0,2,"RXP",18,48.3487,"Ohm","P",0.0140855,***,""
"Calc_ZRX_on_VDDMax",84045008,"",0,2,"RXN",18,46.4663,"Ohm","P",0.0140855,***,""
"Calc_ZRX_on_VDDMax",84045009,"",0,2,"RXP+RXN",18,94.815,"Ohm","P",0.0140855,***,""
"RXP_Zoff_VDDMax",84050001,"",0,2,"RXP",18,-2.445,"uA","P",0.0163746,***,""
"RXN_Zoff_VDDMax",84060001,"",0,2,"RXN",18,-3.132,"uA","P",0.0163746,***,""
"Calc_ZRX_off_VDDMax",84075003,"",0,2,"RXP",18,81.7996,"KOhm","P",0.0163746,***,""
"Calc_ZRX_off_VDDMax",84075004,"",0,2,"RXN",18,63.857,"KOhm","P",0.0163746,***,""
"TXP_I_Short_VDDMin",21000001,"",0,2,"TXP_SHRT",18,-23.7322,"mA","P",0.0384157,***,""
"TXN_I_Short_VDDMin",21010001,"",0,2,"TXN_SHRT",18,-26.5558,"mA","P",0.0384157,***,""
"TXP_I_Short_VDDMax",21030001,"",0,2,"TXP_SHRT",18,-30.4026,"mA","P",0.0384157,***,""
"TXN_I_Short_VDDMax",21040001,"",0,2,"TXN_SHRT",18,-34.3026,"mA","P",0.0384157,***,""
"TX_VCM_Idle_VDDMin",17000001,"",0,2,"TX_Vcm_Meas",18,0.904419,"V","P",0.0759116,***,""
"TX_VCM_Active_VDDMin",17010001,"",0,2,"TX_Vcm_Meas",18,0.876672,"V","P",0.0759116,***,""
"TX_VCM_Active_Idle_Delta_VDDMin",17025001,"",0,2,"@",18,-27.747,"mV","P",0.0759116,***,""
"TX_VCM_Idle_VDDMax",17030001,"",0,2,"TX_Vcm_Meas",18,1.18979,"V","P",0.0775967,***,""
"TX_VCM_Active_VDDMax",17040001,"",0,2,"TX_Vcm_Meas",18,1.16221,"V","P",0.0775967,***,""
"TX_VCM_Active_Idle_Delta_VDDMax",17055001,"",0,2,"@",18,-27.576,"mV","P",0.0775967,***,""
"PHYPCIe_VODPre_Min",20045007,"",0,2,"TXP+TXN",18,0.868853,"V","P",0.0396167,***,""
"PHYPCIe_VODDe_Min",20045008,"",0,2,"TXP+TXN",18,579.146,"mV","P",0.0396167,***,""
"PHYPCIe_VODdB_Min",20045009,"",0,2,"TXP+TXN",18,-3.52317,"dB","P",0.0396167,***,""
"PHYPCIe_VODPre_Max",20095007,"",0,2,"TXP+TXN",18,0.904682,"V","P",0.0390841,***,""
"PHYPCIe_VODDe_Max",20095008,"",0,2,"TXP+TXN",18,602.491,"mV","P",0.0390841,***,""
"PHYPCIe_VODdB_Max",20095009,"",0,2,"TXP+TXN",18,-3.53091,"dB","P",0.0390841,***,""
"PHYPCIe_Vreg_T",42000001,"",0,2,"@",18,17.4672,"mV","P",0.224859,***,""
"PHYPCIe_Vreg_T",42010001,"",0,2,"@",18,1.49898,"V","P",0.0150637,***,""
"PHYPCIe_Vreg_T",42030001,"",0,2,"@",18,1.49803,"V","P",0.0144761,***,""
"SpecLevels_Vmin_60ns_MPB_nandtree_DPM_st",204,"",0,2,"@",18,1,"","P",0.0127521,***,""
"SpecLevels_Vmin_60ns_MPB_nandtree_dis_DPM_st",10204,"",0,2,"@",18,1,"","P",0.011361,***,""
"SpecLevels_Vmin_120ns_MPB_volvoh_DPM",207,"",0,2,"@",18,1,"","P",0.0115645,***,""
"VIH_VIL_Vmin_60ns_MPB_nandtree_DPM_st",210,"",0,2,"@",18,1,"","P",0.0117388,***,""
"VIH_VIL_Vmin_60ns_MPB_nandtree_dis_DPM_st",10210,"",0,2,"@",18,1,"","P",0.011426,***,""
"SpecLevels_Vmax_60ns_MPB_nandtree_DPM_st",220,"",0,2,"@",18,1,"","P",0.0105292,***,""
"SpecLevels_Vmax_60ns_MPB_nandtree_dis_DPM_st",10220,"",0,2,"@",18,1,"","P",0.0103469,***,""
"SpecLevels_Vmax_120ns_MPB_volvoh_DPM",223,"",0,2,"@",18,1,"","P",0.0106001,***,""
"VIH_VIL_Vmax_60ns_MPB_nandtree_DPM_st",226,"",0,2,"@",18,1,"","P",0.0113518,***,""
"VIH_VIL_Vmax_60ns_MPB_nandtree_dis_DPM_st",10226,"",0,2,"@",18,1,"","P",0.0110172,***,""
"IIHIO_BQ0084T",16000001,"",0,2,"CBE1_Z",18,6.751,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000002,"",0,2,"AD3",18,6.734,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000003,"",0,2,"AD15",18,6.616,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000004,"",0,2,"AD8",18,6.643,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000005,"",0,2,"AD14",18,6.726,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000006,"",0,2,"AD25",18,6.766,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000007,"",0,2,"PERR_Z",18,6.752,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000008,"",0,2,"AD13",18,6.691,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000009,"",0,2,"FRAME_Z",18,6.672,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000010,"",0,2,"AD26",18,6.689,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000011,"",0,2,"AD18",18,6.704,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000012,"",0,2,"CLKOUT3",18,6.714,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000013,"",0,2,"CBE0_Z",18,6.76,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000014,"",0,2,"REQ1_Z",18,6.778,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000015,"",0,2,"AD1",18,6.808,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000016,"",0,2,"AD28",18,6.692,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000017,"",0,2,"PRST_Z",18,6.736,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000018,"",0,2,"REQ4_Z",18,6.788,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000019,"",0,2,"REQ5_Z",18,6.801,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000020,"",0,2,"INTA_Z",18,6.738,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000021,"",0,2,"REQ0_Z",18,6.657,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000022,"",0,2,"AD5",18,6.732,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000023,"",0,2,"SERR_Z",18,6.81,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000024,"",0,2,"GNT4_Z",18,6.738,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000025,"",0,2,"GNT1_Z",18,6.801,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000026,"",0,2,"AD24",18,6.739,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000027,"",0,2,"GNT5_Z",18,6.653,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000028,"",0,2,"GNT3_Z",18,6.862,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000029,"",0,2,"INTC_Z",18,6.655,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000030,"",0,2,"STOP_Z",18,6.825,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000031,"",0,2,"AD16",18,6.736,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000032,"",0,2,"CLK",18,6.622,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000033,"",0,2,"CLKOUT5",18,6.744,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000034,"",0,2,"AD23",18,6.777,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000035,"",0,2,"REQ2_Z",18,6.601,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000036,"",0,2,"CLKOUT2",18,6.71,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000037,"",0,2,"AD4",18,6.771,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000038,"",0,2,"AD10",18,6.706,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000039,"",0,2,"AD31",18,6.684,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000040,"",0,2,"CLKOUT6",18,6.79,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000041,"",0,2,"DEVSEL_Z",18,6.77,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000042,"",0,2,"REQ3_Z",18,6.722,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000043,"",0,2,"AD11",18,6.732,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000044,"",0,2,"AD9",18,6.65,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000045,"",0,2,"AD7",18,6.714,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000046,"",0,2,"AD29",18,6.7,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000047,"",0,2,"M66EN",18,6.73,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000048,"",0,2,"CLKOUT0",18,6.751,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000049,"",0,2,"INTB_Z",18,6.637,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000050,"",0,2,"CBE2_Z",18,6.743,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000051,"",0,2,"SERIRQ",18,6.718,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000052,"",0,2,"IRDY_Z",18,6.69,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000053,"",0,2,"AD22",18,6.849,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000054,"",0,2,"TRDY_Z",18,6.741,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000055,"",0,2,"AD0",18,6.721,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000056,"",0,2,"AD20",18,6.673,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000057,"",0,2,"INTD_Z",18,6.706,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000058,"",0,2,"AD6",18,6.827,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000059,"",0,2,"GNT0_Z",18,6.675,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000060,"",0,2,"AD19",18,6.755,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000061,"",0,2,"AD21",18,6.726,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000062,"",0,2,"GNT2_Z",18,6.69,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000063,"",0,2,"AD27",18,6.673,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000064,"",0,2,"AD30",18,6.64,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000065,"",0,2,"AD2",18,6.727,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000066,"",0,2,"PAR",18,6.635,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000067,"",0,2,"AD17",18,6.674,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000068,"",0,2,"LOCK_Z",18,6.668,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000069,"",0,2,"AD12",18,6.816,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000070,"",0,2,"CLKOUT4",18,6.707,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000071,"",0,2,"CBE3_Z",18,6.733,"uA","P",0.0273895,***,""
"IIHIO_BQ0084T",16000072,"",0,2,"CLKOUT1",18,6.894,"uA","P",0.0273895,***,""
"IIHIO_IC33TFSHY",16010001,"",0,2,"POWER_GOOD",18,-0.002,"uA","P",0.0167706,***,""
"IIHIO_IC33TFSHY",16010002,"",0,2,"PME_Z",18,-0.006,"uA","P",0.0167706,***,""
"IOZH_BC3350BTOD",16020001,"",0,2,"WAKE_Z",18,-0.002,"uA","P",0.0163985,***,""
"IIHIO_IC33T",16030001,"",0,2,"REFCLK_SEL",18,-0.001,"uA","P",0.0184574,***,""
"IIHIO_IC33T",16030002,"",0,2,"PC0",18,-0.001,"uA","P",0.0184574,***,""
"IIHIO_IC33T",16030003,"",0,2,"PC1",18,0,"uA","P",0.0184574,***,""
"IIHIO_IC33T",16030004,"",0,2,"PC2",18,0.001,"uA","P",0.0184574,***,""
"IIHIO_BAFTHRU33T_XI",16040000,"",0,2,"XI",18,22.721,"uA","P",0.016243,***,""
"IIHIO_BAFTHRU33T_CPS",16040001,"",0,2,"CPS",18,-0.132,"uA","P",0.016243,***,""
"IIHIO_BC3350CT",16050001,"",0,2,"GPIO5",18,0,"uA","P",0.0165566,***,""
"IIHIO_BFTHRU33",16060001,"",0,2,"VREG_PD33",18,-0.017,"uA","P",0.0162719,***,""
"IIHIO_BFTHRU33",16060002,"",0,2,"REFCLK_DIV_SEL",18,-0.009,"uA","P",0.0162719,***,""
"IIHIO_PCIXREFIN",16070001,"",0,2,"REFCLK100N",18,-0.005,"uA","P",0.0163539,***,""
"IIHIO_PCIXREFIN",16070002,"",0,2,"REFCLK100P",18,-0.001,"uA","P",0.0163539,***,""
"IIHIO_RX",16080001,"",0,2,"RXP",18,0.706,"uA","P",0.0161864,***,""
"IIHIO_RX",16080002,"",0,2,"RXN",18,0.862,"uA","P",0.0161864,***,""
"IIHIO_RSVD",16090001,"",0,2,"DEBUG_PORT1",18,-0.767,"uA","P",0.0172512,***,""
"IIHIO_RSVD",16090002,"",0,2,"DEBUG_PORT2",18,-0.758,"uA","P",0.0172512,***,""
"IIHIO_IC33TPD_PDON",16100001,"",0,2,"CLKRUN_EN",18,112.56,"uA","P",0.0162083,***,""
"IIHIO_IC33TPD_PDON",16100002,"",0,2,"EXT_ARB_EN",18,111.221,"uA","P",0.0162083,***,""
"IIHIO_IC33SHYPD_PDON",16110001,"",0,2,"TEST0",18,93.882,"uA","P",0.0160085,***,""
"IIHIO_IC33SHYPD_PDOFF",16120001,"",0,2,"TEST0",18,-0.016,"uA","P",0.0160868,***,""
"IIHIO_BC3350CTPU_PUOFF",16130001,"",0,2,"GPIO2",18,-0.004,"uA","P",0.0172278,***,""
"IIHIO_BC3350CTPU_PUOFF",16130002,"",0,2,"GPIO4",18,0,"uA","P",0.0172278,***,""
"IIHIO_BC3350CTPU_PUOFF",16130003,"",0,2,"GPIO3",18,0.001,"uA","P",0.0172278,***,""
"IIHIO_BC3350CTPU_PUOFF",16130004,"",0,2,"GPIO6",18,0.008,"uA","P",0.0172278,***,""
"IIHIO_BC3350CTPU_PUOFF",16130005,"",0,2,"GPIO7",18,-0.006,"uA","P",0.0172278,***,""
"IIHIO_BC3350CTPU_PUOFF",16130006,"",0,2,"GPIO0",18,-0.018,"uA","P",0.0172278,***,""
"IIHIO_BC3350CTPU_PUOFF",16130007,"",0,2,"GPIO1",18,0.009,"uA","P",0.0172278,***,""
"IIHIO_IC33SHYPU_PUOFF",16140001,"",0,2,"PHY_TEST_MA",18,0.001,"uA","P",0.0165472,***,""
"IIHIO_IC33SHYPU_PUOFF",16140002,"",0,2,"GRST_Z",18,0.006,"uA","P",0.0165472,***,""
"IILIO_BQ0084T",16150001,"",0,2,"CBE1_Z",18,-0.024,"uA","P",0.0268787,***,""
"IILIO_BQ0084T",16150002,"",0,2,"AD3",18,-0.015,"uA","P",0.0268787,***,""
"IILIO_BQ0084T",16150003,"",0,2,"AD15",18,0.016,"uA","P",0.0268787,***,""
"IILIO_BQ0084T",16150004,"",0,2,"AD8",18,-0.006,"uA","P",0.0268787,***,""
"IILIO_BQ0084T",16150005,"",0,2,"AD14",18,-0.009,"uA","P",0.0268787,***,""
"IILIO_BQ0084T",16150006,"",0,2,"AD25",18,0.017,"uA","P",0.0268787,***,""
"IILIO_BQ0084T",16150007,"",0,2,"PERR_Z",18,-0.022,"uA","P",0.0268787,***,""
"IILIO_BQ0084T",16150008,"",0,2,"AD13",18,-0.001,"uA","P",0.0268787,***,""
